property_id,type,description,list_price,last_sold_price,sqft,stories,beds,baths,garage,zip_code,city
NY0093815O5R,single_family,"Welcome to this extra-wide semi-attached gem nestled in the heart of Annadale. This impressive 20'-wide residence offers 2,040 sq. ft. of comfortable living space, thoughtfully designed to accommodate today's lifestyle needs. The first level features a spacious tiled entryway with double closets, convenient access to the built-in garage, a beautifully updated 3/4 bath with walk-in shower, and a large family room complete with a kitchenette and sliders leading out to the backyard-perfect for entertaining or extended living options. On the second level, you'll find a stunning eat-in kitchen equipped with granite countertops and stainless steel appliances. An L-shaped formal living and dining room offers generous space for gatherings and relaxation, enhanced by elegant hardwood floors throughout. This level also includes three large bedrooms, a full bath, and pull-down attic stairs providing easy access to additional storage. Situated close to abundant shopping, dining, and public transportation, this home combines space, comfort, and convenience-all in a sought-after Annadale location. Don't miss the opportunity to make this exceptional property yours!",849000,820000,1720,2,3,2,1,10312,Staten Island
NY009382Y773,single_family,"MULTIPLE OFFER DEADLINE SUNDAY 3/29/26 AT 5PM. Nestled in the highly sought-after ''Olde'' Elsmere neighborhood, this charming 4-bedroom, 1.5-bath home offers character, comfort, and space both inside and out. Step into the inviting living room featuring beautiful hardwood floors and a cozy fireplace--perfect for [Redacted Entity] at ome. A bright and airy sunroom with hardwood flooring and newer windows provides the ideal spot to unwind, enjoy your morning coffee, or nurture your plant collection year-round. The updated kitchen boasts newer countertops and offers both style and functionality. The flexible floor plan includes a convenient first-floor bedroom with hardwood floors (this room has no closet) while upstairs you'll find three additional bedrooms and a full bath, all with classic hardwood charm. Outside, the oversized fenced backyard is a true highlight--complete with cherry trees, offering a peaceful setting for entertaining, gardening, or simply enjoying the outdoors. A one-car detached garage adds extra convenience. Additional updates include a furnace just 5 years old and a professionally installed basement system by Eagle Basement Systems (4 years ago), providing added peace of mind. Gas heat ensures efficient comfort throughout the seasons. A rare opportunity to own a well-maintained home in a beloved neighborhood--don't miss it!",424900,450000,1645,0,4,2,1,12054,Delmar
NY009383F8J3,single_family,"Welcome to 1321 NY-26, a quintessential rural retreat in the peaceful hamlet of Climax, New York. Set on a private, tree-lined parcel along a quiet country road, this two-story home blends classic upstate character with modern comfort. Inside, a spacious living room anchored by a wood-burning stove offers a warm and inviting centerpiece, while large windows fill the space with natural light and connect daily living to the wooded surroundings. An enclosed sun porch extends the indoor space outdoors. The main level features a large kitchen, a sun-drenched dining space, a bedroom, and a full bathroom, while the upper level is a private primary suite with a massive walk-in closet and private views. Outdoors, first and second story decks provide serene spaces for morning coffee or evening sunsets. The property also includes a one-car garage and a separate storage shed. Conveniently located in the hamlet of Climax, the home is just minutes from the riverfront Village of Coxsackie, offering scenic Hudson River views, a charming historic district, and a growing collection of restaurants and local businesses. Nearby Catskill features a vibrant Main Street with boutiques, cafes, art spaces, and a waterfront park and marina. Hudson, home to an Amtrak station, acclaimed dining, galleries, and design-forward shopping, is also within close reach. With convenient access to the New York State Thruway, travel to Albany and New York City is straightforward. The Hudson Valley offers abundant outdoor recreation, including hiking and multi-use trails, rail trails, cross-country skiing, snowshoeing, and nearby Catskills ski destinations such as Hunter, Windham Mountains. Enjoy the privacy of a country setting with proximity to the Hudson Valley's most sought-after river towns -- [Redacted Address] can be the quiet cabin of your dreams, or the perfect jumping off point for countless Hudson Valley adventures.",295000,285000,900,2,2,1,1,12042,Climax
NY009384CE73,single_family,"Welcome to this beautifully maintained 3-bedroom, 2-full bath ranch home nestled in West Chili. This inviting property features a spacious open floor plan, perfect for both everyday living and entertaining. The generously sized rooms offer comfort and flexibility, with plenty of natural light throughout. Step outside and enjoy the charm of mature landscaping, providing a serene outdoor setting. Whether you're hosting guests or [Redacted Entity] at ome, this property offers the perfect blend of space, functionality, and curb appeal. A wonderful opportunity to own a move-in-ready home. Delayed showings until 3/24/26 @ 9am. Delayed negotiations until Tuesday, 3/31/26 at 12PM.",219900,305000,1440,1,3,2,2,14624,Rochester
NY009385EA06,multi_family,"Welcome to this stunning legal two-family detached home, complete with a finished basement egress. This exceptional three-level residence boasts three full kitchens, 1 on each level, offering outstanding potential for multi-generational living or rental income. - The first-floor apartment has been beautifully updated and includes 2 bedrooms, a modern kitchen, and living space. - The second level offers a spacious 3-bedroom layout with its own kitchen and master ensuite. - The finished basement provides a versatile extra room with a third kitchen-ideal for extended family, or recreation. Throughout the home, enjoy a bright and airy ambiance enhanced by custom trim work, elegant crown moldings, and beautiful hardwood floors. Step outside to the side yard featuring a pool and ample space for outdoor entertaining, barbecues, and relaxation. The property also includes a private driveway for convenient off-street parking. Prime location-just steps from the Staten Island Railway (SIRR) and multiple bus lines, providing easy access to commuting options. This rare gem combines charm, functionality, and investment potential-Don't wait to schedule your viewing today!",1199999,1175000,2392,3,5,6,0,10306,Staten Island
NY009386IBED,single_family,"Nestled in a quiet neighborhood in the sought-after enclave of Sag Harbor, this picturesque retreat overlooking Lily Pond is the epitome of modern Hamptons living. Set within a tranquil grove with pond front views, this unique four bedroom, four bathroom home offers an innovative design that expertly blends luxury and comfort. The open floor plan is designed for effortless entertaining with a seamless indoor-outdoor flow that extends gracefully to the lush garden with multiple lounge areas. Inside, the living and dining areas feature floor to ceiling glass windows and doors that flood the space with natural light and offer picturesque views of the beautifully landscaped surroundings. Step into the gourmet kitchen, equipped with top-of-the-line appliances, custom cabinetry, and a large center island, perfect for culinary enthusiasts. This section of the home is complete with a cozy study, full bathroom with a spa-like steam shower, and a temperature controlled wine room. The private bedroom wing features two primary bedrooms, each serving as a bookend with two guest bedrooms situated in between. The primary bedrooms boast stunning views - one overlooking a serene garden, while the other offers vistas of the sparkling pool. Two beautifully mirrored bathrooms with high-end fixtures and finishes sit between the primary and guest bedrooms, providing a perfect buffer for enhanced privacy. The finished lower level provides excellent additional living space and amenities, showcasing a theater space, a full bathroom, a spacious gym with sauna, a bonus room and laundry room. The outdoor area is a true oasis with direct access to Lily Pond, and features a heated saltwater gunite pool, multiple patio spaces for al fresco entertaining, an outdoor fireplace and an outdoor shower. Located in the heart of Sag Harbor just one mile from Main Street, this home offers the tranquility of a private retreat while being just moments away from the vibrant community, charming shops, fine dining, and beautiful bay beaches. Don't miss the opportunity to own this exceptional property in one of the Hamptons' most desirable locations.",3195000,3075000,3000,1,4,4,0,11963,Sag Harbor
NY009387QBH6,single_family,"All offers to be submitted by 8pm on Saturday Feb 28th. Charming 3-Bedroom Home with Modern Updates, Oversized Yard & 2-Car Garage Welcome home to this absolutely adorable 3-bedroom, 1.5-bath residence where timeless character meets thoughtful updates. From the moment you step inside, you'll fall in love with the beautiful original hardwood floors--expertly refinished in June 2017--that add warmth and charm throughout. Natural light fills every room, complemented by cellular shades for comfort and efficiency. Custom built-in cabinetry offers both functionality and distinctive character, while the enclosed front porch provides the perfect cozy retreat for morning coffee or evening relaxation. The primary bath was beautifully remodeled in August 2019, and the shower was freshly tiled in April 2025, blending modern finishes with classic appeal. The roof was updated in 2020, offering added peace of mind for years to come. Step outside to enjoy the spacious deck installed in May 2019--ideal for entertaining or simply unwinding. The oversized backyard provides endless possibilities for gatherings, recreation, pets, or future expansion. Garden enthusiasts will appreciate the fully fenced garden (May 2025), complete with raspberries, blueberries, and raised beds ready for your next harvest. A resurfaced driveway (November 2024) and a 2-car garage add convenience and valuable storage. Ideally located with close proximity to the center of North Greenbush filled with restaurants, coffee shops, community college, and more! Schedule a visit today!",289000,328000,1200,0,3,2,2,12180,Troy
NY009388ER9Q,single_family,"Welcome to this beautifully renovated home nestled in the sought-after Rockton neighborhood. Thoughtfully updated from top to bottom. Step through the front door into a charming enclosed front porch perfect for relaxing on warm summer evenings. Inside, you're greeted by an expansive double living room offering flexible living and entertaining space, complemented by a convenient remodeled half bath and a formal dining room ideal for hosting gatherings. Just off the dining room, you'll find a stunning gourmet kitchen featuring new high-end stainless steel appliances, abundant cabinetry, granite countertops, and eye-catching tilework that adds both texture and sophistication. Adjacent to the kitchen is a dedicated laundry room equipped with a brand-new washer and dryer for added convenience. Upstairs, the second floor offers three generously sized bedrooms, a remodeled full bath, and a versatile bonus room perfect for a home office, walk-in closet, or flex space to suit your needs. The exterior is equally impressive, featuring maintenance-free vinyl siding for long-term durability and easy upkeep. Enjoy a covered seating area just off the living room--ideal for outdoor entertaining. Car enthusiasts, hobbyists, or those needing extra storage will appreciate the oversized 3-car garage with loft space, along with an additional large double-door shed. Additional highlights include central air, a newer natural gas furnace, new hot water tank, floors, windows+. Too many updated to list. Public water and sewer. Simply pack your bags and move right in--this one is ready for its next chapter. is owner[Redacted Entity].",245000,247000,1852,0,3,2,3,12010,Amsterdam
NY009389O9MP,single_family,"Dead end quiet publicly maintained lane, beautiful sunsets! 3 bedrooms, 1 full bath. All redone reinsulated the exterior walls, new windows, exterior doors, kitchen cabinets, counters, bathroom all new top to bottom, hardwood floors have been refurbished. New deck, furnace, water heater, 200 amp electric panel and exterior service line. 1.53 acres, for one floor living this is it! Clean fresh and ready to move in.",299000,300000,1007,0,3,1,0,12832,Granville
NY009390UYR1,multi_family,"House hackers, this is your chance! Step into this renovated vacant duplex in the Heart of Albany, featuring 5 bedrooms and 2.5 baths across two stylish, modern units. Live in one unit and let the other help pay your mortgage - all with separate utilities for ultimate flexibility and easy management. Inside, you'll find fresh finishes, updated kitchens and baths, and move-in-ready spaces. While there's no off-street parking, you'll enjoy a prime location close to public transit, local colleges, shopping, and dining. Turn-key and income-ready, this duplex is the perfect launchpad for your house hacking goals!",229900,240000,2112,0,5,4,0,12202,Albany
NY0093912JG1,multi_family,"Located in the heart of Center Square, this historic brick brownstone multi-family building offers a fantastic opportunity to own in one of Albany's most vibrant neighborhoods. Just steps from the shops, restaurants, and nightlife of lively Lark Street and minutes to Albany Med, this location offers the best of city living with everyday convenience. Enjoy city views from the floor-to-ceiling windows, beautiful natural light, and 3 huge flats (each over 1,000 sq ft). The atrium area allows for endless opportunity and can easily be reimagined into a chic outdoor oasis. The garden apartment includes 2 bedrooms, 1 bathroom, and laundry in unit. Unit 2 includes 2 bedrooms and 2 full bathrooms, laundry in unit, and a deck off the second bedroom. Unit 3 includes 2 bedrooms, 2 full bathrooms, a large open living and dining area, and beautiful city views. Owner pays electric/internet for the 1st floor unit only; separate utilities for each unit. All units have gas fireplaces for supplemental heat. Ideal for an owner-occupant looking to offset their mortgage with rental income or an investor seeking a strong addition to their portfolio, the property provides great flexibility and potential. The home also features a generously sized yard space--an uncommon find in the city--great for outdoor enjoyment. Permit parking is available behind the building for added convenience. A prime Center Square location, solid brick construction, and excellent rental capacity make this a great opportunity in the heart of Albany.",449900,445000,5196,0,6,5,0,12210,Albany
NY009392GR5R,condo,No additional info available,0,888000,848,49,0,0,0,10016,New York
NY009393GM0D,single_family,"Located just outside the historic Village of Cooperstown, this 1915 home sits on just over 2 acres and was completely renovated in 2014. The 2, 200 square foot house is the perfect blend of privacy and comfort. On the first floor, you will find an entry foyer, den/office, large living/dining room, and kitchen. The den is equipped with an electric fireplace and built-in shelves. This space offers flexibility as a third bedroom as well. The highlight of the first floor is the spacious living/dining room. Ample natural light flows in from the windows and a wood burning stove provides a natural gathering place in the winter months. Newly installed doors can be found on each side giving access to both the wrap around front porch and large back deck. The kitchen ties all of this together, creating a natural flow from room to room. Continuing upstairs brings you to a landing with access to both bedrooms and bathrooms. A generously large secondary bedroom with plenty of windows is neighbored by a large closet set on the landing. The larger of the two bathrooms is complete with a standing shower and jacuzzi bathtub. The washer and dryer are also located in this bathroom providing convenience on laundry days with no need to go up and down stairs! A separate doorway gives access to the primary bedroom with both an en suite bathroom and walk-in closet. Access to the attic is also located on the second floor with plenty of room for storage and newly upgraded ventilation. Outside you will find a detached two car garage with attached office space/workshop and a chicken/duck coop! Not only was the house renovated in 2014, the exterior has had major upgrades since 2019. The driveway was redone in 2021 and a new fence was installed for approximately an acre of the property. Extensive work was done to the landscaping combining with a creek that runs along the north border of the property. To top it off, this home is located across the street from the Clark Tower Trails access point and is under 2 miles from the Clark Sports Center, National Baseball Hall of Fame, Bassett Hospital, and all the restaurants and stores the Village of Cooperstown has to offer. Whether you are looking for your new home, a secondary country retreat, or a great rental opportunity, this property is perfect for any situation!",439000,415000,2208,2,2,2,2,13326,Cooperstown
NY009394CHV4,condo,No additional info available,0,3500000,2129,19,0,0,0,10001,New York
NY009395D8QN,single_family,"Just 24 years young, this bright contemporary home is no ordinarily constructed home. Rather, it is a spacious, custom build with attention to space, sunlight and ADA accessibility offering an open floor plan about its 3, 000+ interior square feet. Built in 2001, this handsome residence is sited extra deeply on one full acre with an abundance of natural flora about its periphery. Sun drenched by design to include oversized windows and skylights, the home offers an inviting living room with impressive wood burning stove complete with soap stone surround for heat retention. It enjoys a bright, dedicated dining area and attractive, newly remodeled kitchen (ADA accessible) with gorgeous, stylish, custom cabinetry and hardware. There is both a first floor primary ensuite along with a guest en suite. A great bonus is the generously sized great room equipped with an Endless pool, available for you to keep should you wish or deconstruct to utilize the room as a game room or even a den. A 2nd floor guest en-suite along with an open loft is enhanced by majestic windows projecting glorious daylight about the wide stairwell and open hallway. Thoughtfully constructed and designed, this home is extremely efficient in lowering its carbon foot print employing an impressive array of 48 solar panels. An oversized, 1 1/2 car attached garage is an added bonus and leads to a full, unfinished basement. Yes, you too, can own in The Hamptons! Experience this most surprising home, ready to be customized for your ownership. Priced to sell.",1299000,1180000,3050,2,3,3,1,11977,Westhampton
NY009396TMXU,single_family,"A solid, well-built home featuring newer windows, roof, and gutters. Inside, you'll find beautiful hardwood floors that have been recently uncovered and refinished, along with new flooring in the dining area and kitchen. The lower level offers a spacious family room, two storage/pantry areas with shelving, a coat closet, a separate office with its own storage closet, and a laundry room/workshop--providing plenty of flexible space for organization and everyday living. As warmer weather approaches, enjoy the attached screened-in porch with stunning wooden cathedral ceilings. The property also includes a sprinkler system, central air and a storage shed for additional convenience. related to seller[Redacted Entity].",285900,300000,960,0,3,1,1,12804,Queensbury
NY009397JK0I,single_family,No additional info available,0,291000,948,1,3,2,0,14712,Bemus Point
NY00939897LA,single_family,No additional info available,0,325000,2920,1,6,3,2,12303,Schenectady
NY0093990UMC,single_family,"Two bedroom cottage in Goodyear Lake community on nice level lot complete with detached garage with canoe and kayak(red kayak not included) shed, fire pit and lake access just across the street! Convenient access to the lake for boating, fishing, kayaking or swimming. This 2 bedroom, 1 bath has laundry/mud room with washer and dryer, newer water heater, 100 amp electric, newer appliances, propane for cooking and being sold with most furnishings. It is the perfect getaway or Air Bnb property, money maker with strong summer rental history and just 10 minutes to Oneonta with shopping and eateries, 15 minutes to Cooperstown.",249000,235000,1000,1,2,1,1,12116,Maryland
NY009400WH6V,single_family,No additional info available,0,325000,1862,2,2,2,0,12110,Latham
NY009401371S,single_family,No additional info available,0,162000,970,1,2,1,0,13760,Endicott
NY009402R2AX,single_family,Welcome home! New hot water heater and side porch. Ample back yard with patio just waiting for summer bar b q's Large out building with lots of storage Multiple Offer situation all Offers due in By Saturday March 21 @ 6 PM!!!,239000,245000,1800,0,4,2,0,12801,Glens Falls
NY009403Y81H,single_family,So much potential in this adorable city cottage. Currently listed as a 1 bedroom but there is room to add a 2nd. Main rooms are big. full stairway was added to access the huge walk-up attic for additional space & storage. There is an enclosed side porch that leads to the small fenced in back yard. Owner has taken very good care of this home & property. Great Lansingburgh location within walking distance to many of the local establishments.,116900,112000,764,0,1,1,0,12182,Troy
NY009404O2HB,single_family,"Welcome to [Redacted Address]reet in Eltingville. So large & lovely describes this one family detached raised ranch in great locale near all. Close to the SI Mall, Costco, great schools and transportation. Three plus bedrooms, two full baths, newer roof, windows (Pella), furnace & central AC (10 tears old). Tankless hot water heat (6 years old). Hardwood floors (under carpet), PLUS WALKOUT FROM LEVEL 1 TO BACKYARD. Well maintained home and ready for new owners! Don't Delay! LEVEL 1: Finished office (possible 4th bedroom), full bath, large family room, WALKOUT TO YARD, garage. LEVEL 2: Living room, dining room combination, eat in kitchen, three large bedrooms, full bath, wood floors (under carpet). ATTIC: Storage.",879000,850000,2495,1,3,2,0,10312,Staten Island
NY009405AR7P,multi_family,"This duplex is conveniently located within close proximity to NCCC, local restaurants, shops and banks. The downstairs unit has been recently renovated and offers 3 Bedrooms 1 Bath and Large Eat-in Kitchen and Living Room space. The upstairs unit has 2 Bedrooms and 1 Bath, Eat-in Kitchen, Living Room and a covered front porch. Collect the $2,000 a month as an investor or owner occupy one of the units and use the other units rent to off set the mortgage!",149900,148400,2078,0,5,2,1,12883,Ticonderoga
NY009406VEV7,multi_family,No additional info available,0,750000,1782,2,0,0,0,11203,Brooklyn
NY009407S5Q7,townhomes,"Welcome to [Redacted Address]reet, Albany. This unique and memorable home was created in an 1800's carriage house, it has 3 floors and over 2400sq ft of living space with a garage and 3rd floor patio/deck over looking downtown skyline. The first floor consists of a huge primary suite, with laundry, walk-in closet and updated bath. The second floor has soaring ceilings, and is bright and airy, with skylights, a large picture window, and tons of natural light. A massive chef's dream kitchen with 4X9 Island, white Cafe appliances, tons of cabinets and storage, huge windows and is enviable! This opens up into the living room with cathedral ceilings and floor to ceiling fireplace, built in bookcase with rolling ladder, and an impressive spa-like full bath with stand alone soaking tub and shower. Then the spiral staircase leads you to the 3rd floor loft and deck. This property is full of flex space(s) and has so many possibilities. Make the loft an office or a bedroom, with its own 1/2 bath too. The deck/patio is perfect for watching the fireworks on the 4th, such a cool and unique space. The property has been thoughtfully updated and maintained. There is new on -demand hot water, ductless air conditioning, kitchen, baths, and roof. All you have to do is stop by and fall in love. You have arrived home, with your own garage and additional parking, in Albany, Across from Washington Park, set back from the street. Take the virtual tour or see it in person, you won't be disappointed.",549900,550000,2570,0,2,3,1,12210,Albany
NY009408X24Q,multi_family,"Well-maintained two-family investment property in the heart of Troy offering strong rental income. This 2,238 sq ft multi-family features two spacious units totaling 6 bedrooms and 2 bathrooms. Currently tenant-occupied with rents of $1,400 and $1,450 per month, providing immediate cash flow for investors. Separate living spaces with large bedrooms and functional layouts. Conveniently located near downtown Troy, local shops, restaurants, and major highways. Great opportunity for investors looking to add to their portfolio or for an owner-occupant looking to offset their mortgage with rental income.",249000,236500,2238,0,6,2,0,12180,Troy
NY009409RKQL,single_family,"A truly rare offering, this property is set on nearly 5 acres and features a beautiful, swimmable pond, open green spaces, and a peaceful woodland backdrop. The land offers the perfect balance of usable acreage and natural surroundings. The easily accessible pond can be enjoyed year-round, whether for summer swimming and fishing or winter ice skating, while the acreage invites endless possibilities: create a garden retreat, start a small farm, add livestock or agriculture, or, for low maintenance, simply enjoy the wildlife and native flora as nature takes the lead. There is ample space to add a barn, garage, or workshop. The home itself offers economical one-floor living with solid bones, reliable mechanics, and thoughtful updates, including electrical, windows, siding, chimney, roof, and new water heater and large storage shed. Warm solid-wood accents add character throughout, complementing an inviting flex space with lofted wood ceilings, a woodstove, and a warm, cabin-like atmosphere. Outdoor living is equally well-considered, with an open deck, a private covered patio, and additional covered deck space-perfect for entertaining or simply unwinding while overlooking the scenic acreage. This is a property rich in potential and variety of use! Schedule your private showing today. Located in the East Greenbush School District. Approx. [Redacted Address] Greenbush, 16 minutes to Albany, and 38 minutes to Pittsfield.",255000,255000,1080,1,3,1,0,12123,Nassau
NY009410A26V,single_family,No additional info available,0,200000,1188,1,2,1,0,13694,Waddington
NY009411AB2N,single_family,"Charming log home in a beautifully remote and private setting on 5 acres. This rustic retreat offers the perfect blend of seclusion and convenience, located approximately [Redacted Address] Bomoseen and Lake St. Catherine, 25 minutes to Rutland, and 45 minutes to Killington. The property features a peaceful pond, adding to the serene, nature-filled setting and providing a perfect spot to relax, enjoy wildlife, or simply take in the quiet surroundings. Surrounded by trees and open space, there's plenty of room to explore, garden, or create your own outdoor oasis. The home offers classic log construction, a welcoming covered porch, and an open layout with a cozy wood burning fireplace full of potential for the next owner to make it their own. Whether you're looking for a full-time residence, weekend getaway, or investment opportunity, this property presents a rare chance to own acreage in a truly private setting while still being close to lakes, skiing, and town amenities. Property is being sold as-is. Buyer is welcome to conduct inspections for informational purposes only- home has been priced to reflect needed repairs/completion. Seller will make no repairs or concessions. The seller has purchased the river rock stone (approximately $7k worth) for the fire place and has not had the resources to complete it; they will leave it for the buyer. A unique opportunity to create your own secluded country retreat-bring your vision and make it yours!",245000,249200,1440,0,3,2,2,12887,Whitehall
NY009412L20Z,single_family,No additional info available,0,890000,1783,2,0,2,0,11550,Hempstead
NY0094138WB3,single_family,"WOW!!! SEE THIS ONE NOW!!! Well maintained 3 bedroom, 1.5 bath Cape Cod in Rotterdam. Large 1st floor Bathroom has jetted tub and separate shower. Semi-finished basement includes family room and laundry. House is much larger than it looks with extra large backyard. Property is sold As Is.",230000,221600,1404,0,3,2,1,12303,Schenectady
NY00941405S1,single_family,No additional info available,0,100000,2893,2,4,2,0,12308,Schenectady
NY009415UZOH,single_family,EXCLUSIVE LISTING!!! Immaculate Semi-Detached Duplex. This very clean home features a spacious master bedroom with a private full bath and large closets. Two additional generously sized bedrooms and a full guest bath are located on the second floor. The first floor offers a formal living room and an open kitchen/dining combo equipped with stainless steel appliances. The fully finished basement includes a separate entrance and a 3/4 bath-ideal for guests or additional living space. Plenty of closets and storage throughout. The home is fully alarmed and includes a private driveway with parking for two cars.,879000,889000,2700,2,3,4,0,11234,Brooklyn
NY0094169IYL,single_family,"Welcome to [Redacted Entity] at orth Hills, a prestigious gated community in Manhasset known for luxury living and resort-style amenities. This well-maintained 3-bedroom, 5-bath home features a bright, open layout in its finished basement, complemented by elegant details throughout. Features include: Dramatic sloped-ceiling foyer with custom oak staircase; Hardwood floors and a sun-filled living room with fireplace; Spacious breakfast area and a grand formal dining room, perfect for entertaining; Chef's kitchen with granite countertops, premium cabinetry, and high-end luxury appliances; Primary suite with two custom walk-in closets and a spa bath with dual vanities, Jacuzzi tub, and glass shower; Finished basement with office, laundry, boiler room, entertainment space, and walk-out to backyard; Two-car garage, central vacuum system, and 200-amp electrical service; Enjoy tree-lined streets, Belgian block curbing, and beautifully landscaped homesites with 24-hour security. Community amenities include indoor/outdoor pools, clubhouse, fitness center, tennis courts, playgrounds, and retreat center. Conveniently located near Americana Manhasset, fine dining, and major highways.",1990000,1850000,3544,3,3,5,2,11030,Manhasset
NY009417MX6I,single_family,"Multiple offers have been received and open house is cancelled. Welcome home to [Redacted Address]! This well maintained Rotterdam ranch offers an open floor plan and modern updates throughout. A bright living room with an oversized picture window fills the home with natural light and opens seamlessly to the spacious kitchen, ideal for everyday living and entertaining. The full basement offers excellent potential for a home gym, media room, playroom, or added living space. Outside, enjoy a partially fenced backyard with a concrete patio perfect for relaxing or hosting. Major updates include a new septic system (2025), newer high-efficiency furnace, updated kitchen with stainless steel appliances, renovated bathroom, newer roof, and updated electric panel. A move in ready opportunity with major improvements already in place in a convenient location.",240000,250000,1148,0,2,1,1,12306,Rotterdam
NY009418PH1B,condo,"Tiled Kitchen and Dining Room, Recessed Lighting, 3 Ceiling Fan, Renovated Bathroom and Kitchen, Brand New Windows, New Interior Doors.",379900,364000,905,1,2,1,0,10312,Staten Island
NY0094192MY5,condo,No additional info available,0,2400000,1561,19,0,0,0,10001,New York
NY009420PVJ1,single_family,"WELCOME TO THIS BEAUTIFUL 1- FAMILY DETACHED RAISED RANCH ON A 40 X 95 LOT. HOME FEATURES, 6 ROOMS, 2 BATHS, FULL FINISHED BASEMENT WITH BUILT-IN GARAGE, CENTRAL AIR, HARDWOOD FLOORS THROUGHOUT, CERAMIC TILE KITCHEN & DINING AREA, NEW KITCHEN, SIDING, FENCE, ROOF, HEAT & A/C UNITS, WATER HEATER, ATTIC STORAGE.",824000,770000,1326,1,3,2,1,10308,Staten Island
NY009421ZD9V,single_family,"Step into this beautifully appointed 4-bedroom, 2.5-bath Colonial showcasing timeless design and thoughtful modern updates throughout. Rich hardwood floors, elegant recessed lighting, and a newly remodeled upstairs bathroom create a refined and comfortable living environment. The outdoor space offers a private retreat with an inground pool featuring a new liner and heater pump (2024), perfect for relaxing or enjoying warm summer days. Additional premium features include a whole-house generator and a newer AC unit (2019) for year-round comfort and peace of mind. The finished, carpeted basement provides versatile additional living space ideal for recreation, work, or leisure. Move-in ready and meticulously maintained, this property blends classic charm with modern convenience both inside and out.",475000,475000,1744,0,4,3,1,12302,Glenville
NY009422BYEG,single_family,"*Open Sun 3/15 11a - 1p* Multiple offers received.*BEST & FINAL offers due Tues 3/17 at 12noon* Experience the ease of one-level living in this immaculate 2 bed / 1 bath ranch home, ideally situated on an oversized corner lot on a quiet dead-end street in Albany's popular Upper Washington neighborhood. Enjoy the curb appeal as you pull up to a tidy paved driveway and use your handy garage door opener to park in the attached 2 car garage. Step inside and sunlight streams in from a feature wall of windows pouring across hardwood floors and fresh paint to create a bright and inviting living space with open flowing layout. Whip up delicious meals in the spacious remodeled kitchen featuring under cabinet lighting. Gather in the comfortable dining area that flows smoothly into the living room so you can extend your dining table to fit any sized crowd. Scrub up in the freshly renovated bathroom with comfort height vanity, custom tilework and easy clean walk-in shower. Sip a cool drink and soak up the sun in the beautiful three-season room overlooking your large, level, fully fenced backyard -- safe for both pets & play. Or, take the party onto the patio once the spring has finally sprung. Laundry day is a breeze in the ample mudroom with laundry area located on the 1st fl. Keep comfortable year round with forced air heat & central air cooling and enjoy peace of mind that both the furnace and A/C are less than 2 years old. There's room to store it all in the enormous unfinished basement with Bilco door for direct & easy access outside. Or if you prefer to add more finished space down there, you'll appreciate the dry basement system recently installed by Adirondack Basements. This location cannot be beat - close to the hospitals, University of Albany, and the State Office Campus plus all the shopping & dining on your doorstep on Western Ave & nearby Colonie.",275000,305000,1520,0,2,1,1,12206,Albany
NY009423CLNP,single_family,"Welcome to [Redacted Address], fully updated, 3 bed 1.5 bath home, located in the heart of Wynantskill. This move in ready home offer brand new LVP floors, and updated and spacious kitchen, featuring an oversized island and brand new appliances. The open floor plan is ideal for all your entertaining needs Showings start 3/1 Offer Due by 3/4 at 9 pm.",279000,290000,1800,0,3,2,0,12198,Wynantskill
NY009424J2EN,single_family,"Brand-new construction, just completed and ready for move-in. Approximately 3,[Redacted Address] feet over 2 floors featuring radiant heat, high ceilings throughout, top-of-the-line appliances, custom kitchen and Calcutta marble. Five bedrooms and four baths on the 2nd floor. Simply nothing else compares. located in district 15. The information has been provided by the Seller and public records and has not been verified by the Broker. Information is deemed reliable but not guaranteed.",3290000,3150000,3500,2,4,5,0,11581,Valley Stream
NY0094258BFI,single_family,"Property is a GO & SHOW!! Welcome to this classic, light-filled Colonial located in the highly sought after Bethlehem School District. Situated on a spacious, fenced corner lot, this home offers both curb appeal and functional outdoor space for play, pets and entertaining. Step into the large and inviting Foyer that sets the tone for the rest of the home. The main level features hardwood, parquet and laminate flooring, throughout....creating a warm and timeless feel in every room. The spacious Familyroom is the heart of the home. That room features a cozy gas fireplace...perfect for relaxing nights in or hosting gatherings and built-in bookshelves....not to mention a closet for all the games that are part of your everyday lives. Large windows bring in an abundance of natural light, enhancing its bright and airy atmosphere. Lower level....ample amount of space for a Playroom, Hobby area or.....room for all of your exercise equipment. Outdoor space, with its expansive Deck, is such a bonus for quiet mornings or barbeque events for all your friends and family. Who is going to be the lucky buyer of this special home?",515000,500000,2366,0,4,3,2,12054,Delmar
NY009426FJ2P,single_family,"The Cutest Little Cottage EVER! 2 Bedroom, 1 Bath, 1 Car Garage. Front and Back Porch, Dry Basement, Storage and a Washer and Dryer make this property complete. So pretty and relaxing in a beautifully maintained neighborhood. Ready To Move In!! New Roof 2025, New Furnace 2024 and New Well Pump in 2016. This property has been well maintained by the 1 owner family estate. #[Redacted Address]. was recently sub-divided off #[Redacted Address]. where it served as in-law suite/rental. That property is also For Sale Under its own New Tax ID and MLS # Showings Start 1/26/2026.",225000,225000,720,0,2,1,1,12018,West Sand Lake
